"report_name","anon_report_name","report_start","report_end","landarea_cultivated","landarea_grass","landarea_noncropping","emissions_category","section","ecid","input_quantity","input_units","input_description","total_emissions_tCO2e","total_sequestration_tCO2e","scope_1_tCO2e","scope_1_CO2_tCO2e","scope_1_biogenic_CO2_tCO2e","scope_1_mechanical_CO2_tCO2e","scope_1_CH4_tCO2e","scope_1_mechanical_CH4_tCO2e","scope_1_otherbiogenic_CH4_tCO2e","scope_1_enteric_CH4_tCO2e","scope_1_manure_CH4_tCO2e","scope_1_N2O_tCO2e","scope_1_direct_N2O_tCO2e","scope_1_indirect_volatilisation_N2O_tCO2e","scope_1_mechanical_N2O_tCO2e","scope_1_otherGHG_tCO2e","scope_2_tCO2e","scope_2_CO2_tCO2e","scope_2_CH4_tCO2e","scope_2_N2O_tCO2e","scope_2_otherGHG_tCO2e","scope_3_tCO2e","scope_3_CO2_tCO2e","scope_3_CH4_tCO2e","scope_3_N2O_tCO2e","scope_3_otherGHG_tCO2e","scope_4_tCO2e","kg_manure","emission_name","harvested_area","dry_matter_intake","livestock_bought","livestock_sold","slurry_%","farm_yard_manure_%","in_field_manure_%","spread_%","spreading_grassland_%","spreading_arable_%","animal_weight_kg","ko_%","wool_produced_kg","dairy_yield","milk_fat_%","milk_protein_%","eggs_produced"
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Gas fuels - Propane by volume","fuels","fuel_00003",1152,"Litres","0",1.986,0,1.7781,1.7757,0,0,0.0014,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.2079,0,0,0,0.2079,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",8.5,"Litres","0",0.0288,0,0.0234,0.0232,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0.0054,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Operations & Contracting - Contracted operations (C.O) - Contracted baling (C.O) - Baling by area ~15 Round bales (C.O)","fuels","fuel_00075",1.2,"Hectares (ha)","0",0.0323,0,0.0263,0.0259,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0.006,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",250,"Litres","0",0.8478,0,0.6897,0.6811,0,0,0.0007,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0.1581,0,0,0,0.1581,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",270,"Litres","0",0.9156,0,0.7448,0.7355,0,0,0.0008,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0.1708,0,0,0,0.1708,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",32,"Litres","0",0.1085,0,0.0883,0.0872,0,0,0.0001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.0202,0,0,0,0.0202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",300,"Litres","0",1.0173,0,0.8276,0.8173,0,0,0.0008,0,0,0,0,0.0095,0,0,0,0,0,0,0,0,0,0.1897,0,0,0,0.1897,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Fencing - Fencing posts - Fence posts - round - Pine/Spruce posts (5ft 6in)","materials","mate_00064",120,"Number of posts",NA,0.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1484,0,0,0,0.1484,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Fencing - Fencing posts - Fence posts - round - Pine/Spruce posts (7ft)","materials","mate_00065",32,"Number of posts",NA,0.0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659,0,0,0,0.0659,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Fencing - Wire & netting - Fencing wire (High tensile) by weight","materials","mate_00069",147,"Kilograms (Kg)",NA,0.4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4057,0,0,0,0.4057,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Fencing - Wire & netting - Fencing wire (High tensile) by weight","materials","mate_00069",13.5,"Kilograms (Kg)",NA,0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373,0,0,0,0.0373,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Metal - Steel - Galvanised","materials","mate_00037",0.06,"Tonnes",NA,0.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1656,0,0,0,0.1656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Water systems - Pipes - PVC 32mm diameter","materials","mate_00093",2250,"Metres",NA,1.8279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8279,0,0,0,1.8279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Agricultural consumables - LDPE bale wrap","materials","mate_00111",240,"Kilograms (Kg)",NA,0.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0,0,0,0.624,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Agricultural consumables - HDPE net wrap","materials","mate_00116",35,"Kilograms (Kg)",NA,0.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676,0,0,0,0.0676,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Horticultural packaging - LDPE plastic packaging","materials","mate_00099",20,"Kilograms (Kg)",NA,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0.052,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",18,"Average head of livestock",NA,49.7885,0,49.7885,0,0,0,39.7835,0,0,38.43,1.3535,10.0051,5.7914,3.1756,0,0,0,0,0,0,0,0,0,0,0,0,0,26214.3,"0",NA,0,0,0,0,0,0,0,100,0,"700",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",9,"Average head of livestock",NA,23.4339,0,23.4339,0,0,0,19.7177,0,0,19.215,0.5027,3.7162,2.1511,1.1795,0,0,0,0,0,0,0,0,0,0,0,0,0,9736.74,"0",NA,0,0,0,0,0,0,0,0,0,"520",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Dairy cattle - Calves (under 1 year)","livestock","live_00004",18,"Average head of livestock",NA,23.9426,0,23.9426,0,0,0,22.2463,0,0,22.0046,0.2417,1.6962,1.0342,0.4766,0,0,0,0,0,0,0,0,0,0,0,0,0,4681.125,"0",NA,0,0,0,0,0,0,0,100,0,"125",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Sheep - Ewes","livestock","live_00015",40,"Average head of livestock",NA,9.0874,0,9.0874,0,0,0,8.0723,0,0,7.952,0.1203,1.0151,0.394,0.3861,0,0,0,0,0,0,0,0,0,0,0,0,0,7183.2,"0",NA,0,0,0,0,0,0,0,0,0,"60",0,0,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Sheep - Rams or tups","livestock","live_00016",1,"Average head of livestock",NA,0.2759,0,0.2759,0,0,0,0.2358,0,0,0.231,0.0048,0.0402,0.0156,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,284.335,"0",NA,0,0,0,0,0,0,0,0,0,"95",0,0,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Sheep - Lambs","livestock","live_00017",52,"Average head of livestock",NA,5.4293,0,5.4293,0,0,0,4.5716,0,0,4.4699,0.1017,0.8577,0.3329,0.3263,0,0,0,0,0,0,0,0,0,0,0,0,0,6069.804,"0",NA,0,0,0,0,0,0,0,0,0,"39",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Poultry - Chickens - Broilers","livestock","live_00022",500,"Average head of livestock",NA,3.2984,0,3.2984,0,0,0,0.5953,0,0,0,0.5953,2.7031,1.7328,0.9703,0,0,0,0,0,0,0,0,0,0,0,0,0,5876.5,"0",NA,NA,0,0,0,0,0,0,0,0,"2",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Road - Contracted - Van (up to 3.5t)","distribution","dist_00001",250,"Delivery distance in miles","Delivery of day old chicks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Woodland, agroforestry & silvopasture - Modelled - Species and age specific woodlands - Mixed woodland by age","sequestration","sequ_wood_12",1.5,"Hectares (ha)",NA,0,-12.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Woodland, agroforestry & silvopasture - Modelled - Species and age specific woodlands - Mixed woodland by age","sequestration","sequ_wood_12",1,"Hectares (ha)",NA,0,-15.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Hedgerows - Modelled - Managed hedgerow (generic)","sequestration","sequ_00007",5115,"Length in metres",NA,0,-3.7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Hedgerows - Modelled - Hedgerows (large growth with trees)","sequestration","sequ_00008",4185,"Length in metres",NA,0,-28.2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Animal Feed - Straw feed - Organic wheat straw (by fresh weight)","livestock","live_00029",7.2,"Tonnes (fresh weight)",NA,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Animal Feed - Feed blends - ForFarmers feeds - ForFarmers PRIMA 18","livestock","live_00074",0.3,"Tonnes",NA,0.1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1791,0,0,0,0.1791,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Animal Feed - Feed blends - Cattle feeds - 18% CP Dairy blend","livestock","live_00058",12,"Tonnes",NA,7.8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8188,0,0,0,7.8188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Animal Feed - Feed blends - Cattle feeds - 16% CP Dairy blend","livestock","live_00057",2,"Tonnes",NA,1.1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1601,0,0,0,1.1601,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Animal Feed - Straw feed - Organic wheat straw (by fresh weight)","livestock","live_00029",7.2,"Tonnes (fresh weight)",NA,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Plastics - HDPE","waste","wast_00015",0,"Tonnes",NA,0,-0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Plastics - LDPE","waste","wast_00016",0,"Tonnes",NA,0,-0.2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Higher tier stewardship & land management change - Modelled - Rough permanent grassland + HC17 (creation of successional areas of scrub)","sequestration","sequ_00035",2,"Hectares (ha)",NA,0,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_27_2021","31/12/2019","31/12/2023",0,48.5,2.5,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",18,"Average head of livestock",NA,30.9297,0,30.9297,0,0,0,25.9271,0,0,25.2504,0.6767,5.0025,2.8957,1.5878,0,0,0,0,0,0,0,0,0,0,0,0,0,13107.15,"0",NA,0,0,0,0,0,0,0,100,0,"350",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",10200,"Litres","0",34.5882,0,28.1367,27.7899,0,0,0.0296,0,0,0,0,0.3172,0,0,0,0,0,0,0,0,0,6.4515,0,0,0,6.4515,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",200,"Litres","0",0.5614,0,0.4276,0.425,0,0,0.0014,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0.1197,0,0,0,0.1197,0.014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Gas fuels - Butane by weight","fuels","fuel_00002",15,"Kilograms (kg)","0",0.0506,0,0.0455,0.0454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0,0,0.0051,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Combining (C.O)","fuels","fuel_00071",20.23,"Hectares (ha)","0",1.0565,0,0.8594,0.8487,0,0,0.0009,0,0,0,0,0.0098,0,0,0,0,0,0,0,0,0,0.1971,0,0,0,0.1971,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",267,"Litres","0",0.9054,0,0.7365,0.7274,0,0,0.0007,0,0,0,0,0.0084,0,0,0,0,0,0,0,0,0,0.1689,0,0,0,0.1689,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Operations & Contracting - Contracted operations (C.O) - Application (C.O) - Solid fertiliser distribution (C.O)","fuels","fuel_00067",18.21,"Hectares (ha)","0",0.0741,0,0.0603,0.0595,0,0,0.0001,0,0,0,0,0.0007,0,0,0,0,0,0,0,0,0,0.0138,0,0,0,0.0138,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Fencing - Complete fencing - Stock fencing + 2 strands barbed wire (round posts)","materials","mate_00074",1000,"Metres",NA,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,2.83,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Agricultural consumables - HDPE net wrap","materials","mate_00116",154,"Kilograms (Kg)",NA,0.2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972,0,0,0,0.2972,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Agricultural consumables - LDPE bale wrap","materials","mate_00111",562.5,"Kilograms (Kg)",NA,1.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4625,0,0,0,1.4625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Agricultural crops - Barley - Half of the barley straw removed (Default)","crops","crop_00002",80,"Tonnes harvested",NA,3.544,0,3.544,0,0,0,0,0,0,0,0,3.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Lime and mineral fertilisers - Lime - Ground limestone","crops","crop_00022",90,"Tonnes",NA,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,5.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Organic fertility sources - Cattle FYM - Cattle FYM: Spread on Grassland / Arable over Rest of the year","crops","crop_00020",225,"Tonnes",NA,5.22,0,5.22,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Sprays - Generic spray products - Fungicide","inputs","inpu_00018",2.4,"Kg of active ingredient","0",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Sprays - Generic spray products - Growth Regulator","inputs","inpu_00019",0.75,"Kg of active ingredient","0",0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0,0,0,0.0143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Sprays - Generic spray products - Herbicide","inputs","inpu_00020",54.9,"Kg of active ingredient","0",1.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4622,0,0,0,1.4622,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Sprays - Generic spray products - Insecticide","inputs","inpu_00021",0.1,"Kg of active ingredient","0",0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0.0019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Fertilisers - Specific solid fertilisers - YaraBela Extran 27","inputs","inpu_00027",15,"Tonnes","0",28.9905,0,13.3905,0,0,0,0,0,0,0,0,0,0,0,0,13.3905,0,0,0,0,0,15.6,0,0,0,15.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Fertilisers - Generic solid fertilisers (average) - Ammonium nitrate - granular (33.5% N)","inputs","inpu_00001",15,"Tonnes",NA,34.2105,0,17.1105,0,0,0,0,0,0,0,0,17.1105,0,0,0,0,0,0,0,0,0,17.1,0,0,0,17.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Fertilisers - Generic solid fertilisers (average) - Triple super phosphate (48% P2O5)","inputs","inpu_00010",30,"Tonnes","0",5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,5.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Livestock - Beef cattle - Beef replacement heifers","livestock","live_00009",12,"Average head of livestock",NA,20.6007,0,20.6007,0,0,0,16.9588,0,0,16.2994,0.6595,3.6418,2.145,1.2387,0,0,0,0,0,0,0,0,0,0,0,0,0,8738.1,"0",NA,0,0,13,0,0,0,0,0,0,"350",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",74,"Average head of livestock",NA,134.5,0,134.5,0,0,0,108.513,0,0,103.8072,4.7058,25.987,15.3059,8.8392,0,0,0,0,0,0,0,0,0,0,0,0,0,62352.585,"0",NA,0,0,25,0,0,0,0,0,0,"405",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Livestock - Sheep - Ewes","livestock","live_00015",600,"Average head of livestock",NA,140.5685,0,140.5685,0,0,0,121.5363,0,0,119.28,2.2563,19.0322,7.387,7.2393,0,0,0,0,0,0,0,0,0,0,0,0,0,134685,"0",NA,0,0,74,0,0,0,0,0,0,"75",0,0,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Livestock - Sheep - Lambs","livestock","live_00017",500,"Average head of livestock",NA,52.4416,0,52.4416,0,0,0,43.9828,0,0,42.98,1.0028,8.4588,3.2831,3.2175,0,0,0,0,0,0,0,0,0,0,0,0,0,59860,"0",NA,0,0,600,0,0,0,0,0,0,"40",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Plastics - Average","waste","wast_00014",0,"Tonnes",NA,0,-4.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Woodland, agroforestry & silvopasture - Modelled - Average woodland options - Broadleaf woodland, no management","sequestration","sequ_00005",1,"Hectares (ha)",NA,0,-5.4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_28_2021","31/12/2019","31/12/2023",20,135.57,0,"Hedgerows - Modelled - Managed hedgerow (generic)","sequestration","sequ_00007",20998,"Length in metres",NA,0,-23.1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
